"[3, 1, 1]",Q,2023-11-30 16:37:19.879819
"[4, 1, 1]",Y,2023-11-30 16:37:23.779773
"[2, 4, 2]",P,2023-11-30 16:37:27.779726
"[1, 2, 2]",D,2023-11-30 16:37:31.079783
"[3, 3, 1]",U,2023-11-30 16:37:34.679913
"[3, 4, 1]",W,2023-11-30 16:37:38.679951
"[2, 3, 1]",M,2023-11-30 16:37:42.379996
"[3, 4, 1]",W,2023-11-30 16:37:46.479997
"[1, 2, 2]",D,2023-11-30 16:37:49.280050
"[1, 3, 2]",F,2023-11-30 16:37:54.380162
"[2, 2, 2]",L,2023-11-30 16:37:57.480060
"[3, 3, 2]",V,2023-11-30 16:38:01.379906
"[3, 2, 1]",S,2023-11-30 16:38:09.079519
"[3, 3, 1]",U,2023-11-30 16:38:14.379362
