"[4, 1, 2]",Z,2023-11-30 13:42:16.010301
"[1, 3, 2]",F,2023-11-30 13:42:20.310283
"[1, 2, 2]",D,2023-11-30 13:42:24.910471
"[2, 1, 2]",J,2023-11-30 13:42:33.910304
"[3, 1, 2]",R,2023-11-30 13:42:38.010410
"[2, 4, 2]",P,2023-11-30 13:42:42.510078
"[3, 2, 2]",T,2023-11-30 13:42:45.910328
"[3, 4, 2]",X,2023-11-30 13:42:49.310389
"[1, 1, 2]",B,2023-11-30 13:42:52.010137
"[1, 1, 1]",A,2023-11-30 13:42:54.510287
"[1, 1, 2]",B,2023-11-30 13:42:57.210121
"[4, 1, 1]",Y,2023-11-30 13:43:08.509985
"[2, 3, 2]",N,2023-11-30 13:43:13.910009
