"[2, 3, 1]",M,2023-11-30 14:01:40.208871
"[1, 1, 2]",B,2023-11-30 14:01:43.308933
"[1, 4, 2]",H,2023-11-30 14:01:46.609040
"[1, 4, 1]",G,2023-11-30 14:01:50.808890
"[2, 4, 1]",O,2023-11-30 14:01:54.008951
"[2, 4, 2]",P,2023-11-30 14:01:57.508955
"[3, 4, 1]",W,2023-11-30 14:02:02.009108
"[2, 3, 1]",M,2023-11-30 14:02:04.609088
"[2, 2, 2]",L,2023-11-30 14:02:07.708929
"[2, 4, 2]",P,2023-11-30 14:02:09.909135
"[2, 2, 2]",L,2023-11-30 14:02:13.008936
"[3, 4, 1]",W,2023-11-30 14:02:16.409178
"[2, 4, 1]",O,2023-11-30 14:02:19.108994
"[2, 3, 2]",N,2023-11-30 14:02:22.209107
"[1, 2, 2]",D,2023-11-30 14:02:26.009210
"[1, 2, 1]",C,2023-11-30 14:02:29.809160
"[3, 1, 2]",R,2023-11-30 14:02:33.308959
