"[1, 1, 1]",A,2023-11-30 17:07:27.565928
"[2, 3, 1]",M,2023-11-30 17:07:30.765970
"[3, 1, 2]",R,2023-11-30 17:07:33.866079
"[3, 3, 2]",V,2023-11-30 17:07:36.466144
"[3, 1, 2]",R,2023-11-30 17:07:39.865925
"[2, 4, 1]",O,2023-11-30 17:07:42.965795
"[3, 1, 2]",R,2023-11-30 17:07:46.565832
"[3, 2, 1]",S,2023-11-30 17:07:48.865915
"[4, 1, 1]",Y,2023-11-30 17:07:55.565792
"[3, 3, 2]",V,2023-11-30 17:07:58.665968
"[2, 2, 2]",L,2023-11-30 17:08:02.066161
"[1, 3, 1]",E,2023-11-30 17:08:04.265806
"[1, 1, 1]",A,2023-11-30 17:08:07.466047
"[3, 1, 2]",R,2023-11-30 17:08:14.566147
"[2, 1, 2]",J,2023-11-30 17:08:18.165837
"[2, 2, 2]",L,2023-11-30 17:08:22.565923
"[3, 1, 2]",R,2023-11-30 17:08:24.865867
